Data;Regiao;Vendedor;Cliente;ID_Produto;Produto;Quantidade;Preco_Unitario;Custo_Unitario;Faturamento;Lucro
2022-12-31;Sudeste;Bruno;Marisa;5004;Monitor;8;790,47;431,74;6323,76;2869,84
2023-12-31;Sul;Bruno;Marisa;7002;Smartphone;3;1662,27;980,89;4986,81;2044,14
2022-12-31;Nordeste;Eduardo;Ciro;5004;Monitor;6;2888,64;1971,13;17331,84;5505,06
2022-02-28;Sudeste;Eduardo;Antonia;3003;Placa de Vídeo NVidia;5;3529,8;2659,45;17649,0;4351,75
2023-11-30;Sudeste;Daniela;João;7002;Smartphone;7;2953,8;1645,4;20676,6;9158,8
2025-04-30;Sul;Ana;Felipe;7002;Smartphone;5;699,84;373,06;3499,2;1633,9
2025-01-31;Sudeste;Eduardo;Antonia;9001;Notebook;8;3919,3;2736,82;31354,4;9459,84
2022-04-30;Nordeste;Fernanda;Manoela;7002;Smartphone;5;3293,57;1658,59;16467,85;8174,9
2023-03-31;Nordeste;Fernanda;Marisa;3003;Placa de Vídeo NVidia;4;921,58;556,58;3686,32;1460,0
2023-10-31;Sudeste;Ana;João;7002;Smartphone;4;978,54;604,28;3914,16;1497,04
2024-12-31;Sul;Carlos;Ciro;5004;Monitor;7;1798,55;1094,87;12589,85;4925,76
2023-07-31;Sudeste;Bruno;Antonia;1005;Headset;8;1505,57;1110,34;12044,56;3161,84
2023-07-31;Centro-Oeste;Daniela;João;1005;Headset;8;4677,88;2895,17;37423,04;14261,68
2023-11-30;Sudeste;Bruno;João;3003;Placa de Vídeo NVidia;9;4249,63;2213,35;38246,67;18326,52
2024-10-31;Nordeste;Daniela;Ciro;1005;Headset;9;2480,64;1486,69;22325,76;8945,55
2023-08-31;Norte;Eduardo;Antonia;5004;Monitor;5;3453,65;1872,82;17268,25;7904,15
2022-08-31;Nordeste;Daniela;Felipe;5004;Monitor;4;3544,9;2106,39;14179,6;5754,04
2022-09-30;Norte;Fernanda;Felipe;7002;Smartphone;2;2282,39;1415,89;4564,78;1733,0
2023-09-30;Centro-Oeste;Carlos;João;5004;Monitor;1;2397,55;1335,01;2397,55;1062,54
2025-05-31;Norte;Bruno;Manoela;5004;Monitor;8;636,18;448,62;5089,44;1500,48
2023-11-30;Norte;Fernanda;Manoela;5004;Monitor;2;988,94;706,19;1977,88;565,5
2023-06-30;Centro-Oeste;Bruno;Marisa;1005;Headset;2;2781,46;1870,14;5562,92;1822,64
2022-08-31;Centro-Oeste;Daniela;João;3003;Placa de Vídeo NVidia;4;2426,6;1712,94;9706,4;2854,64
2022-02-28;Nordeste;Bruno;Ciro;1005;Headset;7;1934,83;991,4;13543,81;6604,01
2022-03-31;Nordeste;Carlos;Marisa;1005;Headset;6;4806,54;3183,57;28839,24;9737,82
2024-02-29;Sudeste;Daniela;Marisa;7002;Smartphone;4;4992,84;3008,43;19971,36;7937,64
2024-06-30;Centro-Oeste;Daniela;João;1005;Headset;2;3042,94;1523,57;6085,88;3038,74
2024-11-30;Centro-Oeste;Ana;Marisa;5004;Monitor;3;1523,97;848,86;4571,91;2025,33
2023-11-30;Sudeste;Ana;Ciro;5004;Monitor;4;3521,1;2241,5;14084,4;5118,4
2023-10-31;Centro-Oeste;Eduardo;Ciro;1005;Headset;1;603,56;465,95;603,56;137,61
2023-06-30;Sudeste;Ana;Marisa;2006;WebCam 4k;3;1448,58;1125,76;4345,74;968,46
2022-07-31;Centro-Oeste;Ana;Felipe;9001;Notebook;9;2792,31;2046,01;25130,79;6716,7
2025-08-31;Norte;Ana;Manoela;9001;Notebook;3;2241,06;1413,42;6723,18;2482,92
2023-12-31;Nordeste;Daniela;Felipe;7002;Smartphone;4;1031,96;818,33;4127,84;854,52
2023-06-30;Centro-Oeste;Ana;Antonia;2006;WebCam 4k;7;772,75;526,09;5409,25;1726,62
2024-10-31;Sul;Eduardo;Marisa;2006;WebCam 4k;2;3512,71;2151,58;7025,42;2722,26
2022-08-31;Norte;Fernanda;Ciro;2006;WebCam 4k;5;3501,58;1821,78;17507,9;8399,0
2023-12-31;Centro-Oeste;Carlos;Felipe;2006;WebCam 4k;7;4836,07;3203,22;33852,49;11429,95
2022-04-30;Nordeste;Eduardo;Marisa;9001;Notebook;1;3351,62;1884,85;3351,62;1466,77
2025-03-31;Sul;Eduardo;Antonia;9001;Notebook;2;3496,01;2466,54;6992,02;2058,94
2023-08-31;Centro-Oeste;Eduardo;Felipe;1005;Headset;7;1824,93;1073,23;12774,51;5261,9
2023-04-30;Sudeste;Bruno;Antonia;1005;Headset;3;546,34;424,86;1639,02;364,44
2025-04-30;Sul;Carlos;João;2006;WebCam 4k;6;4064,23;2201,59;24385,38;11175,84
2022-12-31;Norte;Carlos;Felipe;5004;Monitor;8;4447,01;2505,95;35576,08;15528,48
2022-06-30;Norte;Bruno;Marisa;9001;Notebook;6;4130,25;2585,11;24781,5;9270,84
2022-01-31;Centro-Oeste;Eduardo;Marisa;9001;Notebook;4;3601,0;2344,2;14404,0;5027,2
2023-12-31;Norte;Ana;João;5004;Monitor;7;3691,99;2351,57;25843,93;9382,94
2023-10-31;Norte;Ana;Antonia;7002;Smartphone;7;2606,03;1527,76;18242,21;7547,89
2022-01-31;Nordeste;Ana;Ciro;5004;Monitor;6;1405,46;788,84;8432,76;3699,72
2023-02-28;Centro-Oeste;Bruno;João;7002;Smartphone;7;1029,36;714,74;7205,52;2202,34
2025-03-31;Sul;Eduardo;Ciro;5004;Monitor;9;2540,74;1884,62;22866,66;5905,08
2024-12-31;Sudeste;Carlos;Felipe;7002;Smartphone;5;2252,29;1385,72;11261,45;4332,85
2024-04-30;Norte;Carlos;Manoela;9001;Notebook;8;1585,38;1081,85;12683,04;4028,24
2022-05-31;Sudeste;Fernanda;João;3003;Placa de Vídeo NVidia;8;833,36;532,45;6666,88;2407,28
2023-01-31;Norte;Fernanda;Marisa;5004;Monitor;9;3587,71;2599,08;32289,39;8897,67
2025-04-30;Sudeste;Bruno;Antonia;5004;Monitor;8;2794,8;1944,67;22358,4;6801,04
2022-08-31;Nordeste;Daniela;Ciro;9001;Notebook;5;831,43;472,75;4157,15;1793,4
2023-05-31;Norte;Ana;Marisa;9001;Notebook;4;4943,21;3740,33;19772,84;4811,52
2023-09-30;Sudeste;Daniela;Felipe;7002;Smartphone;1;2766,0;1767,94;2766,0;998,06
2024-06-30;Nordeste;Carlos;Felipe;2006;WebCam 4k;2;1296,15;1021,44;2592,3;549,42
2024-11-30;Norte;Eduardo;Marisa;2006;WebCam 4k;8;4367,59;2553,04;34940,72;14516,4
2025-08-31;Centro-Oeste;Bruno;Marisa;1005;Headset;2;3793,29;2075,52;7586,58;3435,54
2024-09-30;Norte;Fernanda;João;1005;Headset;3;4099,37;2350,12;12298,11;5247,75
2025-06-30;Centro-Oeste;Bruno;Felipe;3003;Placa de Vídeo NVidia;8;1099,0;797,98;8792,0;2408,16
2023-04-30;Sul;Daniela;João;9001;Notebook;7;4248,57;2722,75;29739,99;10680,74
2022-05-31;Sudeste;Daniela;Antonia;3003;Placa de Vídeo NVidia;4;3612,43;1966,25;14449,72;6584,72
2023-09-30;Norte;Carlos;Antonia;3003;Placa de Vídeo NVidia;6;4599,03;3314,0;27594,18;7710,18
2022-01-31;Norte;Bruno;Marisa;2006;WebCam 4k;8;506,89;352,93;4055,12;1231,68
2023-09-30;Nordeste;Eduardo;Ciro;2006;WebCam 4k;7;766,8;588,0;5367,6;1251,6
2025-02-28;Sudeste;Daniela;Felipe;9001;Notebook;2;3552,79;1816,14;7105,58;3473,3
2023-05-31;Sul;Ana;Felipe;2006;WebCam 4k;8;3810,16;2086,74;30481,28;13787,36
2024-01-31;Sudeste;Bruno;Antonia;1005;Headset;1;2769,38;1791,33;2769,38;978,05
2025-07-31;Centro-Oeste;Daniela;Ciro;9001;Notebook;9;1945,96;1445,49;17513,64;4504,23
2023-03-31;Sudeste;Daniela;Felipe;5004;Monitor;3;4138,08;3273,76;12414,24;2592,96
2025-01-31;Nordeste;Ana;Manoela;9001;Notebook;4;4780,83;3351,13;19123,32;5718,8
2024-04-30;Centro-Oeste;Daniela;Manoela;2006;WebCam 4k;8;2389,99;1766,35;19119,92;4989,12
2025-06-30;Sudeste;Carlos;Antonia;9001;Notebook;7;1277,65;868,57;8943,55;2863,56
2022-06-30;Sudeste;Carlos;João;1005;Headset;4;4661,9;3266,53;18647,6;5581,48
2022-04-30;Sul;Bruno;Marisa;7002;Smartphone;7;1585,82;925,18;11100,74;4624,48
2024-03-31;Sudeste;Bruno;Manoela;1005;Headset;1;3874,53;2550,69;3874,53;1323,84
2022-07-31;Norte;Carlos;Felipe;1005;Headset;6;922,76;591,89;5536,56;1985,22
2024-09-30;Norte;Ana;Felipe;3003;Placa de Vídeo NVidia;2;4407,0;3263,79;8814,0;2286,42
2024-10-31;Sul;Eduardo;Manoela;1005;Headset;8;2298,26;1584,67;18386,08;5708,72
2025-07-31;Norte;Bruno;Manoela;5004;Monitor;4;4436,85;2854,35;17747,4;6330,0
2022-06-30;Nordeste;Fernanda;Manoela;5004;Monitor;8;1296,55;923,85;10372,4;2981,6
2025-02-28;Sudeste;Eduardo;Felipe;7002;Smartphone;7;4442,97;2705,18;31100,79;12164,53
2023-09-30;Sudeste;Fernanda;Manoela;9001;Notebook;2;2241,2;1263,91;4482,4;1954,58
2023-02-28;Sudeste;Eduardo;Antonia;7002;Smartphone;4;2775,16;1654,14;11100,64;4484,08
2023-08-31;Nordeste;Daniela;Ciro;5004;Monitor;4;4667,01;2818,69;18668,04;7393,28
2024-03-31;Sul;Ana;João;2006;WebCam 4k;4;870,51;638,95;3482,04;926,24
2025-07-31;Sul;Daniela;Antonia;5004;Monitor;1;4091,3;2304,25;4091,3;1787,05
2024-03-31;Norte;Eduardo;Felipe;1005;Headset;7;3708,61;2384,46;25960,27;9269,05
2023-03-31;Nordeste;Bruno;Manoela;7002;Smartphone;4;3969,05;2026,6;15876,2;7769,8
2025-06-30;Sul;Ana;Marisa;3003;Placa de Vídeo NVidia;1;4178,79;2464,99;4178,79;1713,8
2023-05-31;Sudeste;Fernanda;Manoela;9001;Notebook;5;1430,66;719,38;7153,3;3556,4
2024-05-31;Norte;Bruno;Felipe;1005;Headset;9;1364,38;1052,13;12279,42;2810,25
2025-06-30;Sudeste;Fernanda;Marisa;7002;Smartphone;3;993,52;547,8;2980,56;1337,16
2025-02-28;Sul;Eduardo;Felipe;5004;Monitor;7;609,32;384,73;4265,24;1572,13
2022-10-31;Centro-Oeste;Bruno;Antonia;5004;Monitor;7;3810,06;2048,24;26670,42;12332,74
2024-10-31;Sul;Eduardo;Antonia;9001;Notebook;3;1420,06;817,02;4260,18;1809,12
2022-07-31;Sul;Daniela;Marisa;2006;WebCam 4k;6;1136,43;575,2;6818,58;3367,38
2023-06-30;Sudeste;Fernanda;Antonia;5004;Monitor;7;1902,69;1108,8;13318,83;5557,23
2025-06-30;Norte;Daniela;Felipe;3003;Placa de Vídeo NVidia;3;3565,33;2059,21;10695,99;4518,36
2024-08-31;Norte;Ana;Manoela;3003;Placa de Vídeo NVidia;4;3102,53;2067,47;12410,12;4140,24
2024-08-31;Sudeste;Bruno;Manoela;9001;Notebook;6;3155,81;1772,33;18934,86;8300,88
2023-07-31;Sudeste;Fernanda;Manoela;7002;Smartphone;5;4707,75;2431,21;23538,75;11382,7
2024-11-30;Centro-Oeste;Ana;Marisa;9001;Notebook;1;4915,24;2941,7;4915,24;1973,54
2024-04-30;Nordeste;Bruno;Ciro;9001;Notebook;6;1843,06;1293,91;11058,36;3294,9
2023-10-31;Norte;Fernanda;João;3003;Placa de Vídeo NVidia;6;4781,76;3475,51;28690,56;7837,5
2023-12-31;Centro-Oeste;Ana;Marisa;3003;Placa de Vídeo NVidia;9;2607,32;1812,19;23465,88;7156,17
2023-02-28;Centro-Oeste;Ana;Marisa;7002;Smartphone;4;3141,59;2493,27;12566,36;2593,28
2025-03-31;Centro-Oeste;Bruno;Manoela;2006;WebCam 4k;6;2991,09;2044,47;17946,54;5679,72
2022-12-31;Sul;Ana;João;7002;Smartphone;5;1176,5;758,82;5882,5;2088,4
2023-07-31;Norte;Bruno;Ciro;3003;Placa de Vídeo NVidia;3;4221,68;3315,62;12665,04;2718,18
2022-12-31;Sudeste;Ana;Antonia;2006;WebCam 4k;1;589,68;453,76;589,68;135,92
2023-03-31;Centro-Oeste;Fernanda;Manoela;5004;Monitor;2;815,08;622,88;1630,16;384,4
2023-06-30;Norte;Eduardo;Marisa;2006;WebCam 4k;8;3756,41;2844,82;30051,28;7292,72
2023-10-31;Centro-Oeste;Daniela;Manoela;1005;Headset;3;508,73;278,25;1526,19;691,44
2022-05-31;Nordeste;Ana;Manoela;1005;Headset;9;798,93;439,32;7190,37;3236,49
2022-11-30;Nordeste;Carlos;Ciro;2006;WebCam 4k;7;3008,52;2069,69;21059,64;6571,81
2025-01-31;Sudeste;Fernanda;Felipe;2006;WebCam 4k;2;2857,26;1617,65;5714,52;2479,22
2024-12-31;Centro-Oeste;Eduardo;Manoela;1005;Headset;6;1198,55;741,61;7191,3;2741,64
2023-07-31;Sul;Fernanda;Manoela;7002;Smartphone;2;4582,29;2455,74;9164,58;4253,1
2022-07-31;Centro-Oeste;Daniela;Marisa;5004;Monitor;5;4961,04;3445,71;24805,2;7576,65
2023-11-30;Sudeste;Eduardo;João;3003;Placa de Vídeo NVidia;3;1486,61;797,2;4459,83;2068,23
2025-09-30;Nordeste;Daniela;Ciro;3003;Placa de Vídeo NVidia;6;1854,7;1135,96;11128,2;4312,44
2024-01-31;Sul;Eduardo;Antonia;3003;Placa de Vídeo NVidia;5;3344,18;1765,46;16720,9;7893,6
2024-02-29;Centro-Oeste;Eduardo;Manoela;2006;WebCam 4k;6;718,74;420,37;4312,44;1790,22
2023-04-30;Norte;Ana;Antonia;7002;Smartphone;8;606,71;412,26;4853,68;1555,6
2023-10-31;Sul;Ana;Marisa;2006;WebCam 4k;3;4442,91;3263,93;13328,73;3536,94
2022-01-31;Sudeste;Bruno;Felipe;5004;Monitor;2;2813,91;1923,83;5627,82;1780,16
2022-04-30;Nordeste;Bruno;Antonia;2006;WebCam 4k;8;4201,49;2490,28;33611,92;13689,68
2023-02-28;Sul;Daniela;Ciro;3003;Placa de Vídeo NVidia;3;513,81;274,93;1541,43;716,64
2022-08-31;Sudeste;Fernanda;Ciro;9001;Notebook;7;1943,63;1155,52;13605,41;5516,77
2024-09-30;Sul;Eduardo;Felipe;5004;Monitor;7;3019,2;1841,29;21134,4;8245,37
2022-10-31;Sudeste;Fernanda;João;2006;WebCam 4k;4;3456,77;2269,65;13827,08;4748,48
2022-06-30;Centro-Oeste;Bruno;João;2006;WebCam 4k;3;2156,86;1637,92;6470,58;1556,82
2022-02-28;Norte;Carlos;Marisa;3003;Placa de Vídeo NVidia;6;535,86;361,29;3215,16;1047,42
2024-07-31;Sudeste;Ana;Manoela;2006;WebCam 4k;8;2345,53;1223,84;18764,24;8973,52
2023-04-30;Norte;Eduardo;Antonia;2006;WebCam 4k;1;975,7;602,5;975,7;373,2
2023-05-31;Nordeste;Ana;Marisa;5004;Monitor;3;3378,22;1949,66;10134,66;4285,68
2022-09-30;Nordeste;Fernanda;Ciro;3003;Placa de Vídeo NVidia;4;3157,44;2413,15;12629,76;2977,16
2025-03-31;Sudeste;Bruno;Antonia;1005;Headset;1;4758,74;2911,17;4758,74;1847,57
2022-02-28;Centro-Oeste;Bruno;Antonia;9001;Notebook;8;854,19;630,28;6833,52;1791,28
2024-01-31;Nordeste;Ana;Ciro;2006;WebCam 4k;7;4141,94;2190,41;28993,58;13660,71
2025-10-31;Nordeste;Bruno;João;7002;Smartphone;6;878,18;525,38;5269,08;2116,8
2024-09-30;Nordeste;Ana;João;1005;Headset;8;1347,98;795,73;10783,84;4418,0
2022-06-30;Sul;Fernanda;Antonia;2006;WebCam 4k;9;749,05;482,03;6741,45;2403,18
2022-04-30;Nordeste;Ana;Marisa;3003;Placa de Vídeo NVidia;9;2864,33;1934,4;25778,97;8369,37
2024-11-30;Nordeste;Fernanda;Manoela;5004;Monitor;2;1368,43;939,71;2736,86;857,44
2024-08-31;Centro-Oeste;Eduardo;Antonia;9001;Notebook;7;1745,01;917,79;12215,07;5790,54
2023-04-30;Nordeste;Eduardo;Manoela;9001;Notebook;3;3693,26;2104,67;11079,78;4765,77
2023-06-30;Nordeste;Ana;João;9001;Notebook;3;2616,3;1876,4;7848,9;2219,7
2024-08-31;Nordeste;Daniela;Manoela;5004;Monitor;8;1117,68;798,41;8941,44;2554,16
2025-03-31;Sudeste;Carlos;Manoela;5004;Monitor;5;4189,86;2630,45;20949,3;7797,05
2024-09-30;Sul;Fernanda;Felipe;9001;Notebook;6;2993,87;2079,76;17963,22;5484,66
2023-08-31;Centro-Oeste;Fernanda;João;7002;Smartphone;6;2108,2;1168,95;12649,2;5635,5
2023-08-31;Sul;Carlos;João;3003;Placa de Vídeo NVidia;7;4434,84;2882,13;31043,88;10868,97
2024-07-31;Sudeste;Fernanda;Manoela;2006;WebCam 4k;6;4204,86;2549,75;25229,16;9930,66
2022-04-30;Centro-Oeste;Ana;Antonia;2006;WebCam 4k;9;1257,82;708,09;11320,38;4947,57
2024-02-29;Sudeste;Eduardo;Antonia;2006;WebCam 4k;1;1850,06;933,19;1850,06;916,87
2023-11-30;Centro-Oeste;Fernanda;Ciro;7002;Smartphone;4;1382,52;1058,73;5530,08;1295,16
2024-12-31;Norte;Carlos;Ciro;2006;WebCam 4k;9;4685,9;2714,66;42173,1;17741,16
2022-02-28;Sul;Bruno;Marisa;5004;Monitor;4;1682,31;978,05;6729,24;2817,04
2022-12-31;Sul;Bruno;Manoela;3003;Placa de Vídeo NVidia;1;3400,95;1728,34;3400,95;1672,61
2024-03-31;Nordeste;Ana;João;2006;WebCam 4k;9;4249,29;3352,6;38243,61;8070,21
2023-01-31;Norte;Eduardo;Marisa;3003;Placa de Vídeo NVidia;1;4457,55;3063,87;4457,55;1393,68
2023-02-28;Nordeste;Eduardo;Antonia;7002;Smartphone;5;1000,45;569,44;5002,25;2155,05
2025-05-31;Sudeste;Fernanda;Antonia;2006;WebCam 4k;3;655,68;394,36;1967,04;783,96
2022-04-30;Centro-Oeste;Carlos;João;5004;Monitor;6;2240,15;1477,29;13440,9;4577,16
2022-12-31;Centro-Oeste;Bruno;Felipe;2006;WebCam 4k;6;702,05;472,83;4212,3;1375,32
2022-09-30;Norte;Bruno;João;2006;WebCam 4k;9;3680,88;2714,84;33127,92;8694,36
2024-05-31;Nordeste;Eduardo;Ciro;9001;Notebook;4;4041,74;3174,0;16166,96;3470,96
2025-04-30;Sul;Daniela;Marisa;2006;WebCam 4k;5;2093,01;1398,07;10465,05;3474,7
2025-02-28;Sudeste;Bruno;Antonia;5004;Monitor;1;4560,52;3636,19;4560,52;924,33
2025-01-31;Centro-Oeste;Daniela;Marisa;2006;WebCam 4k;7;4263,82;2787,63;29846,74;10333,33
2024-10-31;Centro-Oeste;Carlos;Ciro;9001;Notebook;2;2456,33;1849,27;4912,66;1214,12
2022-03-31;Nordeste;Ana;Ciro;3003;Placa de Vídeo NVidia;6;4435,82;3089,39;26614,92;8078,58
2022-07-31;Sul;Fernanda;Marisa;5004;Monitor;5;3813,06;2279,3;19065,3;7668,8
2025-06-30;Centro-Oeste;Ana;Antonia;9001;Notebook;9;1358,44;1018,56;12225,96;3058,92
2025-02-28;Nordeste;Eduardo;Antonia;5004;Monitor;8;3532,17;2431,75;28257,36;8803,36
2025-04-30;Centro-Oeste;Ana;Ciro;3003;Placa de Vídeo NVidia;4;1503,42;827,1;6013,68;2705,28
2022-10-31;Sudeste;Carlos;Marisa;2006;WebCam 4k;2;2347,26;1708,02;4694,52;1278,48
2023-08-31;Sudeste;Daniela;Antonia;5004;Monitor;4;3092,06;2094,9;12368,24;3988,64
2025-02-28;Sul;Ana;João;9001;Notebook;5;4628,75;2527,76;23143,75;10504,95
2023-05-31;Norte;Carlos;Manoela;3003;Placa de Vídeo NVidia;1;2443,29;1434,19;2443,29;1009,1
2023-12-31;Sul;Daniela;Felipe;2006;WebCam 4k;6;4400,74;3237,27;26404,44;6980,82
2024-01-31;Sudeste;Eduardo;João;9001;Notebook;9;4109,33;2910,68;36983,97;10787,85
2022-05-31;Nordeste;Fernanda;Felipe;9001;Notebook;2;1709,11;1295,69;3418,22;826,84
2022-12-31;Sudeste;Bruno;Ciro;2006;WebCam 4k;5;3362,69;1884,39;16813,45;7391,5
2022-04-30;Sul;Fernanda;Ciro;2006;WebCam 4k;1;3194,32;1981,28;3194,32;1213,04
2024-10-31;Centro-Oeste;Eduardo;Manoela;3003;Placa de Vídeo NVidia;5;3453,62;2220,57;17268,1;6165,25
2022-03-31;Norte;Ana;Felipe;1005;Headset;3;1073,26;709,12;3219,78;1092,42
2022-09-30;Sudeste;Bruno;Antonia;3003;Placa de Vídeo NVidia;2;931,72;659,13;1863,44;545,18
2022-09-30;Centro-Oeste;Fernanda;Felipe;5004;Monitor;1;4361,71;2975,98;4361,71;1385,73
2024-04-30;Nordeste;Daniela;Marisa;9001;Notebook;9;4671,03;3178,78;42039,27;13430,25
2025-08-31;Centro-Oeste;Bruno;João;7002;Smartphone;2;4322,19;3014,58;8644,38;2615,22
2025-09-30;Nordeste;Bruno;Felipe;2006;WebCam 4k;2;2971,22;1498,85;5942,44;2944,74
2024-08-31;Centro-Oeste;Carlos;João;5004;Monitor;2;1341,37;941,64;2682,74;799,46
2022-11-30;Norte;Ana;Marisa;9001;Notebook;8;4771,45;2551,71;38171,6;17757,92
2025-03-31;Sul;Bruno;Felipe;5004;Monitor;4;2968,32;1805,53;11873,28;4651,16
2024-09-30;Sudeste;Fernanda;Felipe;5004;Monitor;4;4260,97;2535,16;17043,88;6903,24
2024-02-29;Centro-Oeste;Fernanda;Ciro;5004;Monitor;3;3674,78;1896,2;11024,34;5335,74
2025-07-31;Nordeste;Eduardo;João;5004;Monitor;6;2031,8;1274,43;12190,8;4544,22
2024-12-31;Centro-Oeste;Fernanda;Manoela;5004;Monitor;5;3741,8;2815,86;18709,0;4629,7
2023-03-31;Sul;Daniela;Ciro;1005;Headset;8;1808,01;1324,01;14464,08;3872,0
2025-06-30;Centro-Oeste;Daniela;Felipe;9001;Notebook;4;4922,78;3712,17;19691,12;4842,44
2022-06-30;Norte;Fernanda;Antonia;9001;Notebook;7;1240,06;826,07;8680,42;2897,93
2024-06-30;Norte;Fernanda;Felipe;1005;Headset;8;1548,16;956,15;12385,28;4736,08
2022-09-30;Centro-Oeste;Carlos;Felipe;5004;Monitor;2;4897,41;2802,54;9794,82;4189,74
2023-07-31;Norte;Daniela;Antonia;7002;Smartphone;5;4941,24;3252,9;24706,2;8441,7
2024-06-30;Nordeste;Bruno;Antonia;2006;WebCam 4k;8;2163,39;1676,97;17307,12;3891,36
2023-05-31;Centro-Oeste;Fernanda;Marisa;1005;Headset;8;2394,14;1905,21;19153,12;3911,44
2023-01-31;Sul;Carlos;Antonia;5004;Monitor;7;2555,23;1834,64;17886,61;5044,13
2023-09-30;Sudeste;Carlos;Felipe;7002;Smartphone;7;2663,59;1478,3;18645,13;8297,03
2022-01-31;Sul;Daniela;Manoela;7002;Smartphone;8;4359,97;3328,52;34879,76;8251,6
2025-01-31;Sul;Eduardo;Antonia;5004;Monitor;4;4251,89;3069,33;17007,56;4730,24
2025-08-31;Norte;Eduardo;Manoela;9001;Notebook;5;3150,88;2046,84;15754,4;5520,2
2024-04-30;Centro-Oeste;Daniela;Ciro;5004;Monitor;1;3714,94;2045,74;3714,94;1669,2
2022-07-31;Sudeste;Bruno;Ciro;9001;Notebook;8;1202,57;878,35;9620,56;2593,76
2022-02-28;Sul;Eduardo;João;7002;Smartphone;4;1892,19;1351,42;7568,76;2163,08
2024-02-29;Sudeste;Carlos;Manoela;2006;WebCam 4k;6;4678,46;2887,72;28070,76;10744,44
2023-07-31;Nordeste;Daniela;Manoela;2006;WebCam 4k;2;2425,08;1684,94;4850,16;1480,28
2024-12-31;Sudeste;Fernanda;Marisa;1005;Headset;3;3132,47;1927,17;9397,41;3615,9
2024-11-30;Norte;Bruno;Antonia;7002;Smartphone;5;4873,16;2999,42;24365,8;9368,7
2022-08-31;Sul;Carlos;Felipe;9001;Notebook;9;4311,53;2597,8;38803,77;15423,57
2022-07-31;Sul;Carlos;Marisa;2006;WebCam 4k;2;4601,56;3260,55;9203,12;2682,02
2023-12-31;Nordeste;Daniela;Marisa;1005;Headset;6;2318,19;1213,97;13909,14;6625,32
2023-08-31;Sudeste;Bruno;Antonia;7002;Smartphone;6;1582,62;913,03;9495,72;4017,54
2023-05-31;Sul;Ana;Marisa;9001;Notebook;4;1098,37;852,64;4393,48;982,92
2023-10-31;Centro-Oeste;Ana;João;7002;Smartphone;2;4423,06;2283,81;8846,12;4278,5
2025-10-31;Sudeste;Ana;Felipe;9001;Notebook;9;4571,24;3380,24;41141,16;10719,0
2023-09-30;Nordeste;Daniela;Antonia;3003;Placa de Vídeo NVidia;4;1795,08;930,95;7180,32;3456,52
2025-02-28;Nordeste;Bruno;Antonia;3003;Placa de Vídeo NVidia;4;1460,8;899,82;5843,2;2243,92
2023-08-31;Sudeste;Eduardo;Felipe;7002;Smartphone;5;2027,16;1224,24;10135,8;4014,6
2022-07-31;Sudeste;Eduardo;Marisa;5004;Monitor;6;1209,59;767,11;7257,54;2654,88
2022-02-28;Sul;Carlos;Marisa;7002;Smartphone;5;1961,91;1197,27;9809,55;3823,2
2025-09-30;Norte;Fernanda;Felipe;7002;Smartphone;3;1409,57;961,21;4228,71;1345,08
2022-03-31;Sudeste;Daniela;Antonia;5004;Monitor;5;2566,6;1693,72;12833,0;4364,4
2022-02-28;Sudeste;Carlos;Manoela;7002;Smartphone;5;3583,97;2371,68;17919,85;6061,45
2024-09-30;Sul;Ana;Marisa;1005;Headset;8;1103,56;559,2;8828,48;4354,88
2022-05-31;Nordeste;Bruno;Antonia;2006;WebCam 4k;1;4733,16;3302,69;4733,16;1430,47
2022-03-31;Norte;Fernanda;Antonia;7002;Smartphone;2;2384,19;1771,87;4768,38;1224,64
2022-03-31;Norte;Eduardo;Marisa;2006;WebCam 4k;8;623,47;483,32;4987,76;1121,2
2023-12-31;Norte;Fernanda;Manoela;5004;Monitor;5;4111,7;2745,26;20558,5;6832,2
2024-01-31;Sudeste;Ana;Manoela;1005;Headset;1;3691,87;2643,49;3691,87;1048,38
2024-04-30;Centro-Oeste;Eduardo;Antonia;7002;Smartphone;1;4229,73;2612,79;4229,73;1616,94
2025-09-30;Sul;Fernanda;Marisa;2006;WebCam 4k;1;3572,34;2205,21;3572,34;1367,13
2025-06-30;Norte;Eduardo;Felipe;2006;WebCam 4k;3;4293,97;2936,64;12881,91;4071,99
2024-05-31;Norte;Bruno;Manoela;5004;Monitor;3;3491,76;2744,96;10475,28;2240,4
2022-06-30;Sul;Carlos;João;9001;Notebook;1;3314,28;1838,41;3314,28;1475,87
2022-06-30;Norte;Daniela;Felipe;9001;Notebook;1;865,21;491,09;865,21;374,12
2024-02-29;Sudeste;Bruno;Felipe;9001;Notebook;9;736,14;504,09;6625,26;2088,45
2023-08-31;Sul;Bruno;Ciro;2006;WebCam 4k;8;896,28;671,99;7170,24;1794,32
2024-05-31;Sul;Daniela;Antonia;9001;Notebook;1;3088,9;2034,56;3088,9;1054,34
2024-06-30;Nordeste;Bruno;Manoela;1005;Headset;5;4654,41;3180,28;23272,05;7370,65
2023-02-28;Sudeste;Fernanda;Marisa;3003;Placa de Vídeo NVidia;7;2897,57;1894,62;20282,99;7020,65
2025-08-31;Sul;Daniela;Felipe;9001;Notebook;4;1432,12;844,1;5728,48;2352,08
